,movieID,dialog_id,dialog,speakers,movie_title,movie_genres,emotion
15606,m71,9871,What's slow?,GREER,ghost ship,horror,sadness
15607,m71,9871,Maybe twenty gallons an hour.,EPPS,ghost ship,horror,optimism
15608,m71,9872,Morning everybody.,EPPS,ghost ship,horror,optimism
15609,m71,9872,Show your tatoos to that coxswain last night did you Epps?,GREER,ghost ship,horror,optimism
15610,m71,9872,Showed him a hell of a lot more than that.,EPPS,ghost ship,horror,optimism
15611,m71,9872,I bet you did.,GREER,ghost ship,horror,joy
15612,m71,9873,Could be a fishing boat.,EPPS,ghost ship,horror,optimism
15613,m71,9873,Too big. More like a freighter.,GREER,ghost ship,horror,optimism
15614,m71,9874,Looks like one hell of a stick up his ass.,EPPS,ghost ship,horror,joy
15615,m71,9874,He'd let you off at the nearest port that's for sure.,GREER,ghost ship,horror,joy
15616,m71,9875,You mean before she sank.,EPPS,ghost ship,horror,optimism
15617,m71,9875,Cargo like this could make a crew think twice.,GREER,ghost ship,horror,sadness
15618,m71,9876,Then why didn't they take it.,GREER,ghost ship,horror,joy
15619,m71,9876,Probably didn't have time.,EPPS,ghost ship,horror,sadness
15620,m71,9877,Two hundred twenty two kilograms of solid gold.,GREER,ghost ship,horror,optimism
15621,m71,9877,That's what I call a payday.,EPPS,ghost ship,horror,optimism
15622,m71,9877,Hell yeah.,GREER,ghost ship,horror,optimism
15623,m71,9878,That's a good thing?,EPPS,ghost ship,horror,optimism
15624,m71,9878,Hell yeah. I like it cold. Colder the better.,GREER,ghost ship,horror,optimism
15625,m71,9879,What'd he look like?,GREER,ghost ship,horror,optimism
15626,m71,9879,Maybe six feet. Lanky. I didn't get a good look. He was far away. But I saw him. I saw him as sure as you're standing there.,EPPS,ghost ship,horror,anger
15627,m71,9880,Coffee.,GREER,ghost ship,horror,optimism
15628,m71,9880,You're a pal.,EPPS,ghost ship,horror,optimism
15629,m71,9881,Stay away. Or else.,GREER,ghost ship,horror,anger
15630,m71,9881,Because of the gold.,EPPS,ghost ship,horror,optimism
15631,m71,9882,Any dizziness?,EPPS,ghost ship,horror,optimism
15632,m71,9882,No.,GREER,ghost ship,horror,optimism
15633,m71,9882,Headache nausea lights?,EPPS,ghost ship,horror,sadness
15634,m71,9882,Lights?,GREER,ghost ship,horror,optimism
15635,m71,9882,Sudden flashes of light.,EPPS,ghost ship,horror,optimism
15636,m71,9882,I feel fine.,GREER,ghost ship,horror,optimism
15637,m71,9883,I don't even want to know what that's gonna taste like now.,GREER,ghost ship,horror,sadness
15638,m71,9883,Better than starving to death.,EPPS,ghost ship,horror,optimism
15639,m71,9884,You okay?,GREER,ghost ship,horror,optimism
15640,m71,9884,Yeah. Fine. I just thought I heard something is all.,EPPS,ghost ship,horror,optimism
15641,m71,9884,What?,GREER,ghost ship,horror,optimism
15642,m71,9884,Nothing. Let's get outa here.,EPPS,ghost ship,horror,optimism
15643,m71,9885,I can't believe you. Dodge's dead and all you can think about is cashing in your share.,EPPS,ghost ship,horror,joy
15644,m71,9885,I didn't sign up to go home empty handed. And I sure ain't gonna roll over for the freaky motherfucker did this.,GREER,ghost ship,horror,joy
15645,m71,9886,Candy?,MURPHY,ghost ship,horror,optimism
15646,m71,9886,It's my pen name.,EPPS,ghost ship,horror,optimism
15647,m71,9887,Go on.,EPPS,ghost ship,horror,optimism
15648,m71,9887,Salvage fees on a vessel like this could come in around four million bucks. At least. Who knows could be more. Could be a lot more.  What I'm proposing is... we split it four ways.,MURPHY,ghost ship,horror,anger
15649,m71,9888,The law's on our side. If they want to challenge it let them try.,MURPHY,ghost ship,horror,anger
15650,m71,9888,They must've scuttled it. Nobody just lets a ship float away.,EPPS,ghost ship,horror,joy
15651,m71,9889,Coffee?,EPPS,ghost ship,horror,optimism
15652,m71,9889,Yeah. Thanks.,MURPHY,ghost ship,horror,optimism
15653,m71,9890,What'd you find up there?,EPPS,ghost ship,horror,optimism
15654,m71,9890,Some charts. A crew manifest.  Looks like her last voyage was January 1953. The question is where the hell's she been since.,MURPHY,ghost ship,horror,sadness
15655,m71,9890,She was sailing up north right?,EPPS,ghost ship,horror,optimism
15656,m71,9890,Her destination was Halifax yeah.,MURPHY,ghost ship,horror,optimism
15657,m71,9890,Well suppose she got a little further north than she should have.  Got stuck in the ice. The passengers and crew evacuated. She froze into the ice pack which moved further north where it froze in solid. They write it off. Fifty years later the whole global warming thing happens. The ice melts she gets loose and floats around til somebody runs into her.,EPPS,ghost ship,horror,sadness
15658,m71,9891,Ever heard of the Mary Celeste?,MURPHY,ghost ship,horror,optimism
15659,m71,9891,Nope.,EPPS,ghost ship,horror,optimism
15660,m71,9891,She was a two-masted brig boat sailing out of New York in 1872.  One day she was sighted off the coast of Portugal by a merchant vessel the Dei Gratia. As the crew of the Dei Gratia got closer they discovered that no one was at the helm of the Mary Celeste. On boarding they found her completely deserted. The captain his wife their daughter and the entire crew all gone. The last entry in their log made no mention of any trouble. The table was even set for dinner. And in the nine days after the last entry she sailed 700 miles without anyone aboard.,MURPHY,ghost ship,horror,sadness
15661,m71,9891,So what did happen?,EPPS,ghost ship,horror,sadness
15662,m71,9891,Nobody knows. There've been a lot of theories of course. But we'll never really know for sure.,MURPHY,ghost ship,horror,anger
15663,m71,9891,You think she's sailing without a crew?,EPPS,ghost ship,horror,sadness
15664,m71,9892,I think we'd be surprised where a drifting ship might wind up with a little wind and the right current.,MURPHY,ghost ship,horror,anger
15665,m71,9892,You're more practical than superstitious.,EPPS,ghost ship,horror,anger
15666,m71,9892,Only way to be.,MURPHY,ghost ship,horror,anger
15667,m71,9893,Maybe they didn't want it back. Maybe the whole fat deal was insured.,EPPS,ghost ship,horror,joy
15668,m71,9893,Maybe. But there's always somebody whose interest's at stake.,MURPHY,ghost ship,horror,anger
15669,m71,9894,Why not call for help?,EPPS,ghost ship,horror,anger
15670,m71,9894,For now the best thing we can do is to keep quiet about this.,MURPHY,ghost ship,horror,anger
15671,m71,9895,Take it easy you'll live longer.,MURPHY,ghost ship,horror,anger
15672,m71,9895,Did you see him?,EPPS,ghost ship,horror,optimism
15673,m71,9895,Who?,MURPHY,ghost ship,horror,optimism
15674,m71,9895,The guy. He just came this way.,EPPS,ghost ship,horror,optimism
15675,m71,9895,What guy?,MURPHY,ghost ship,horror,optimism
15676,m71,9895,There's somebody else on this boat.,EPPS,ghost ship,horror,optimism
15677,m71,9895,What? What the hell're you talking about.,MURPHY,ghost ship,horror,joy
15678,m71,9895,I saw him. Just a minute ago. Some guy.,EPPS,ghost ship,horror,optimism
15679,m71,9895,Are you sure?,MURPHY,ghost ship,horror,optimism
15680,m71,9895,Of course I'm sure. I saw him.,EPPS,ghost ship,horror,anger
15681,m71,9896,So we find this guy and make a deal with him.,EPPS,ghost ship,horror,anger
15682,m71,9896,We don't exactly have the best bargaining position.,MURPHY,ghost ship,horror,sadness
15683,m71,9897,Guess that'd be me. Again.,EPPS,ghost ship,horror,optimism
15684,m71,9897,Dodge get on that turbine. I don't care if you don't sleep for a week. The sooner you're done the sooner we can get out of here. How's the food situation?,MURPHY,ghost ship,horror,joy
15685,m71,9898,No cowboy shit up there understand?,MURPHY,ghost ship,horror,optimism
15686,m71,9898,No cowboy shit. Right.,EPPS,ghost ship,horror,joy
15687,m71,9899,Got your light?,MURPHY,ghost ship,horror,optimism
15688,m71,9899,Yup.,EPPS,ghost ship,horror,optimism
15689,m71,9900,Murphy to Epps.,MURPHY,ghost ship,horror,anger
15690,m71,9900,Epps.,EPPS,ghost ship,horror,optimism
15691,m71,9900,You just shoot at something?,MURPHY,ghost ship,horror,joy
15692,m71,9900,Yeah. Just a bird. Just a stupid bird.,EPPS,ghost ship,horror,joy
15693,m71,9901,Just before I heard him yell there was somebody on the radio.,MURPHY,ghost ship,horror,optimism
15694,m71,9901,Greer?,EPPS,ghost ship,horror,optimism
15695,m71,9901,I don't know. No. Not Greer. Somebody.,MURPHY,ghost ship,horror,sadness
15696,m71,9902,He needs a doctor.,EPPS,ghost ship,horror,sadness
15697,m71,9902,I'll call us in. Dodge see how many signal flares you can scrounge up.  Keep an eye on him.,MURPHY,ghost ship,horror,anger
15698,m71,9903,How's he doing?,MURPHY,ghost ship,horror,sadness
15699,m71,9903,Same. Any luck?,EPPS,ghost ship,horror,optimism
15700,m71,9903,No. I'll try again later.,MURPHY,ghost ship,horror,sadness
15701,m71,9904,They're dead in the water that morning. Four hours later the captain's relieved of his command. And that evening they issue a general SOS.,EPPS,ghost ship,horror,sadness
15702,m71,9904,Possibly false. Hence the IMA record of being lost at sea. I don't think mutiny's out of the question here.,MURPHY,ghost ship,horror,joy
15703,m71,9905,You're saying they mutinied for the gold?,EPPS,ghost ship,horror,joy
15704,m71,9905,If they were close enough to shore they probably figured they could get away in the lifeboats.,MURPHY,ghost ship,horror,anger
15705,m71,9905,Only something must've gone wrong.,EPPS,ghost ship,horror,sadness
15706,m71,9906,The ah... the radio's out.,MURPHY,ghost ship,horror,sadness
15707,m71,9906,What?,EPPS,ghost ship,horror,optimism
15708,m71,9906,Somebody took it out of commission last night.,MURPHY,ghost ship,horror,sadness
15709,m71,9907,Smashed it up pretty bad.,MURPHY,ghost ship,horror,optimism
15710,m71,9907,But who -- ?,EPPS,ghost ship,horror,optimism
15711,m71,9908,"""""The crew have gone mad with greed and fight among themselves like wild dogs over fresh kill.""""""",EPPS,ghost ship,horror,joy
15712,m71,9908,February first.,MURPHY,ghost ship,horror,optimism
15713,m71,9908,The same day she supposedly went down.,EPPS,ghost ship,horror,sadness
15714,m71,9908,Must not've been the captain's entry. He was probably out of the picture by then.,MURPHY,ghost ship,horror,sadness
15715,m71,9909,"""""Their lacking diligence has undoubtedly caused the collision. Distress calls have been made.""""""",EPPS,ghost ship,horror,sadness
15716,m71,9909,Collision? With what?,MURPHY,ghost ship,horror,sadness
15717,m71,9909,The page's missing. Then their SOS was real.,EPPS,ghost ship,horror,sadness
15718,m71,9909,But where's the damage?,MURPHY,ghost ship,horror,sadness
15719,m71,9909,Maybe the other ship took the worst of it.,EPPS,ghost ship,horror,sadness
15720,m71,9909,If it was a ship she hit.,MURPHY,ghost ship,horror,sadness
15721,m71,9910,It's a good bet they'll be asking a lot of questions when they get here too.,EPPS,ghost ship,horror,optimism
15722,m71,9910,Let 'em ask. This ship's legally ours now.,MURPHY,ghost ship,horror,anger
15723,m71,9911,It's not gonna hold us.,EPPS,ghost ship,horror,anger
15724,m71,9911,Doesn't matter.,MURPHY,ghost ship,horror,anger
15725,m71,9912,Hey.,EPPS,ghost ship,horror,optimism
15726,m71,9912,Hey.,MURPHY,ghost ship,horror,optimism
15727,m71,9912,Couldn't sleep.,EPPS,ghost ship,horror,sadness
15728,m71,9912,Wish I could say the same.,MURPHY,ghost ship,horror,anger
15729,m71,9913,What do you think happened on this boat?,EPPS,ghost ship,horror,sadness
15730,m71,9913,I guess that's the sixty four thousand dollar question isn't it?,MURPHY,ghost ship,horror,optimism
15731,m71,9913,The what?,EPPS,ghost ship,horror,optimism
15732,m71,9913,Never mind. Before your time.  I think at least some of the crew went a little nuts. The usual stuff that happens when people stumble on a fortune. Equal parts greed and paranoia usually resulting in homicide. What happened after that is anybody's guess. But judging by our Greek friends down below it doesn't look like the last time.,MURPHY,ghost ship,horror,joy
15733,m71,9913,Are we smart enough to avoid that?,EPPS,ghost ship,horror,anger
15734,m71,9913,I don't know are we?,MURPHY,ghost ship,horror,sadness
15735,m71,9914,When you found me yesterday at the pool. I'd seen... something.  Someone.,EPPS,ghost ship,horror,optimism
15736,m71,9914,Not our mystery guest again.,MURPHY,ghost ship,horror,sadness
15737,m71,9914,No. Someone else. A girl.  I'm not sure she was... real.,EPPS,ghost ship,horror,sadness
15738,m71,9915,What like some kind of ghost?,MURPHY,ghost ship,horror,optimism
15739,m71,9915,I don't know what else you'd call her. One second she was there the next she was gone.,EPPS,ghost ship,horror,sadness
15740,m71,9916,Maybe hallucination is the wrong word. It was more than that. As though they were showing me.,EPPS,ghost ship,horror,sadness
15741,m71,9916,Showing you what?,MURPHY,ghost ship,horror,optimism
15742,m71,9916,What happened.,EPPS,ghost ship,horror,optimism
15743,m71,9916,Maybe it was one of them did the handy work on those Greeks.,MURPHY,ghost ship,horror,optimism
15744,m71,9916,No. I think they are were just passengers. Innocent victims.,EPPS,ghost ship,horror,sadness
15745,m71,9916,Victims of what?,MURPHY,ghost ship,horror,joy
15746,m71,9916,Something bad happened here Murphy.,EPPS,ghost ship,horror,sadness
15747,m71,9916,That much I think we've already established.,MURPHY,ghost ship,horror,anger
15748,m71,9916,More than just a mutiny. More than just the gold.,EPPS,ghost ship,horror,joy
15749,m71,9917,She said the ship was evil. That we had to leave right away. That if we didn't we might never leave.,EPPS,ghost ship,horror,joy
15750,m71,9917,What's that supposed to mean?,MURPHY,ghost ship,horror,sadness
15751,m71,9917,I don't know.,EPPS,ghost ship,horror,sadness
15752,m71,9918,Why you? How come the rest of us haven't seen these people?,MURPHY,ghost ship,horror,joy
15753,m71,9918,Just lucky I guess.,EPPS,ghost ship,horror,anger
15754,m71,9919,Murphy to Epps.,MURPHY,ghost ship,horror,sadness
15755,m71,9919,Epps over.,EPPS,ghost ship,horror,anger
15756,m71,9919,Either of you seen Dodge?,MURPHY,ghost ship,horror,optimism
15757,m71,9920,Nope.,EPPS,ghost ship,horror,optimism
15758,m71,9920,He's not on deck and I can't raise him on the radio.,MURPHY,ghost ship,horror,joy
15759,m71,9921,Epps? You there?,MURPHY,ghost ship,horror,optimism
15760,m71,9921,Right here.,EPPS,ghost ship,horror,optimism
15761,m71,9922,What do we do with him?,EPPS,ghost ship,horror,sadness
15762,m71,9922,Leave him till we can get some help.  From now on nobody comes down here.,MURPHY,ghost ship,horror,joy
15763,m71,9923,What do you think?,MURPHY,ghost ship,horror,optimism
15764,m71,9923,"Could be a stroke. Who knows?  The general log said the crew were fighting among themselves. """"Like wild dogs.""""""",EPPS,ghost ship,horror,joy
15765,m71,9923,Over the gold.,MURPHY,ghost ship,horror,optimism
15766,m71,9923,Maybe it was more than that.,EPPS,ghost ship,horror,anger
15767,m71,9924,They went crazy.,EPPS,ghost ship,horror,joy
15768,m71,9924,Crazy with greed. Not crazy. Not like him.,MURPHY,ghost ship,horror,joy
15769,m71,9925,Hard to say which is worse staying here or taking our chances in open water.,MURPHY,ghost ship,horror,anger
15770,m71,9925,If the weather holds it might not be so bad.,EPPS,ghost ship,horror,anger
15771,m71,9925,It's not the weather I'm worried about. The wrong current could drag us as far as the Aleutians before we come across another boat.,MURPHY,ghost ship,horror,sadness
15772,m71,9926,What happened?,EPPS,ghost ship,horror,sadness
15773,m71,9926,We hit land.,MURPHY,ghost ship,horror,optimism
15774,m71,9926,What?,EPPS,ghost ship,horror,optimism
15775,m71,9926,We're in an island chain. It's only a matter of time before we hit another one.,MURPHY,ghost ship,horror,anger
15776,m71,9926,Greer's gone. He broke out of the tank.,EPPS,ghost ship,horror,sadness
15777,m71,9927,You killed them.,EPPS,ghost ship,horror,joy
15778,m71,9927,It was only a matter of time before somebody killed somebody.  You saw it coming as well as I did. Dodge had his plans starting with scuttling the boat. And Greer too except he went nuts. Couldn't take it I guess. Could've happened in the middle of downtown Anchorage. But did it make him any less dangerous? I don't think so.,MURPHY,ghost ship,horror,joy
15779,m71,9927,So you killed them?,EPPS,ghost ship,horror,joy
15780,m71,9927,The way I figure it it was them or me. I thought putting Dodge up on that pipe was a nice touch? Bought a little time. Made it look like whoever killed those Greeks was still around. But it's just us on this ship. Us and your... spirit friends.,MURPHY,ghost ship,horror,optimism
15781,m71,9927,And now you're gonna kill me is that it?,EPPS,ghost ship,horror,joy
15782,m71,9927,I didn't want it to turn out this way.,MURPHY,ghost ship,horror,sadness
15783,m71,9927,Murphy don't you see what's happening?,EPPS,ghost ship,horror,sadness
15784,m71,9927,I think I see it pretty well.,MURPHY,ghost ship,horror,anger
15785,m71,9927,It's the ship. The ship's making you think this way.,EPPS,ghost ship,horror,anger
15786,m71,9927,I know a little bit about human nature and what I've seen only confirms that.,MURPHY,ghost ship,horror,anger
15787,m71,9928,Greer to Murphy.,GREER,ghost ship,horror,sadness
15788,m71,9928,Go.,MURPHY,ghost ship,horror,optimism
15789,m71,9929,The number nine on the starboard side's half flooded. Epps says it's a slow leak just under the waterline about twenty gallons an hour. They must've pumped it before we left Sitka.,GREER,ghost ship,horror,sadness
15790,m71,9929,Of course they did.,MURPHY,ghost ship,horror,anger
15791,m71,9929,Let the buyer beware.,GREER,ghost ship,horror,anger
15792,m71,9929,What do you say Dodge?,MURPHY,ghost ship,horror,optimism
15793,m71,9930,Not bad for dragging a leaky tub half way to Russia.,GREER,ghost ship,horror,sadness
15794,m71,9930,He'll sell the scrap for three times what he paid.,MURPHY,ghost ship,horror,joy
15795,m71,9930,I must be in the wrong business.,GREER,ghost ship,horror,sadness
15796,m71,9930,You got that right.,MURPHY,ghost ship,horror,anger
15797,m71,9930,"Better than """"making hamburger for Mickey D.""""""",GREER,ghost ship,horror,optimism
15798,m71,9931,Red sky at night sailor's delight.,GREER,ghost ship,horror,optimism
15799,m71,9931,Red sky in morning sailor take warning.,MURPHY,ghost ship,horror,sadness
15800,m71,9932,Yeah.,MURPHY,ghost ship,horror,optimism
15801,m71,9932,There's a large vessel out about ten miles to the north-west.,GREER,ghost ship,horror,anger
15802,m71,9933,I been watching it for close to an hour and it hasn't moved. I can't raise it on the radio either. Makes me think it might be in trouble.,GREER,ghost ship,horror,sadness
15803,m71,9933,Alright. I'll be right up.,MURPHY,ghost ship,horror,anger
15804,m71,9934,Too deep to anchor out there.,MURPHY,ghost ship,horror,sadness
15805,m71,9934,Looks like it's adrift.,GREER,ghost ship,horror,sadness
15806,m71,9935,Call the Coastguard?,GREER,ghost ship,horror,joy
15807,m71,9935,Steer to one eight five. Let's check her out.,MURPHY,ghost ship,horror,anger
15808,m71,9936,It's funny.,MURPHY,ghost ship,horror,optimism
15809,m71,9936,How's that?,GREER,ghost ship,horror,optimism
15810,m71,9936,Besides a little rust everything's pretty well-preserved.,MURPHY,ghost ship,horror,anger
15811,m71,9937,Murphy goddamit.,GREER,ghost ship,horror,joy
15812,m71,9937,Sorry.,MURPHY,ghost ship,horror,optimism
15813,m71,9938,Whatever the reason she's adrift and abandoned. We've got every right to salvage her.,MURPHY,ghost ship,horror,sadness
15814,m71,9938,You mean tow her back? That's a thirty thousand ton ship you're talking about.,GREER,ghost ship,horror,joy
15815,m71,9938,We've done it before.,MURPHY,ghost ship,horror,anger
15816,m71,9939,All we got to do is hit some rough weather and you can forget about it.,GREER,ghost ship,horror,anger
15817,m71,9939,So we cut her loose and wait it out. A little weather couldn't be anything she hasn't seen before.,MURPHY,ghost ship,horror,anger
15818,m71,9940,Some classy tub in it's day huh?,MURPHY,ghost ship,horror,optimism
15819,m71,9940,Yeah.,GREER,ghost ship,horror,optimism
15820,m71,9941,Morning.,MURPHY,ghost ship,horror,optimism
15821,m71,9941,You're up late.,GREER,ghost ship,horror,sadness
15822,m71,9941,Guess I must've fallen back to sleep. Where's Epps?,MURPHY,ghost ship,horror,sadness
15823,m71,9942,How much you figure that's worth skipper?,GREER,ghost ship,horror,anger
15824,m71,9942,Hard to say. Maybe forty fifty million.,MURPHY,ghost ship,horror,sadness
15825,m71,9942,Ho baby!,GREER,ghost ship,horror,optimism
15826,m71,9943,If they thought it was lost at sea they probably just wrote it off.,GREER,ghost ship,horror,sadness
15827,m71,9943,Not for fifty million. An ocean liner maybe. But fifty million in gold they come looking for.,MURPHY,ghost ship,horror,anger
15828,m71,9944,So what? We gonna unload the gold and get a move on?,GREER,ghost ship,horror,joy
15829,m71,9944,We leave it where it is. Stick to the plan.,MURPHY,ghost ship,horror,anger
15830,m71,9945,Yeah but we still gotta haul that big piece of shit all the way back to Sitka.,GREER,ghost ship,horror,joy
15831,m71,9945,It's worth the effort. Believe me. Besides we're gonna need her to prove the salvage.,MURPHY,ghost ship,horror,anger
15832,m71,9946,I heard that.,GREER,ghost ship,horror,anger
15833,m71,9946,Dodge you gotta get on those repairs.,MURPHY,ghost ship,horror,anger
15834,m71,9947,What now?,GREER,ghost ship,horror,optimism
15835,m71,9947,We could call for help.,MURPHY,ghost ship,horror,anger
15836,m71,9947,And get a bunch of fools sniffin' around here?,GREER,ghost ship,horror,joy
15837,m71,9948,Fifty million four ways. That's twelve million and change a piece.  What you gonna do with your share skipper?,GREER,ghost ship,horror,joy
15838,m71,9948,Not much at all I guess. Retire. Live out my golden years and all that.,MURPHY,ghost ship,horror,anger
15839,m71,9949,Greer?,MURPHY,ghost ship,horror,optimism
15840,m71,9949,Moving to Sweden.,GREER,ghost ship,horror,optimism
15841,m71,9950,I don't know.,GREER,ghost ship,horror,sadness
15842,m71,9950,Let's just take it easy here alright? Nobody's gonna kill anybody.,MURPHY,ghost ship,horror,anger
15843,m71,9950,Supposing he wants to get bad with us?,GREER,ghost ship,horror,joy
15844,m71,9951,I say we off-load some of that gold now.,GREER,ghost ship,horror,anger
15845,m71,9951,Would you hold on just a minute here please? Look there's no reason to panic now. Epps saw somebody. Fine. It's a big boat.  Chances're real good he doesn't even know about the gold. If we stay cool nobody'll be the wiser.  The gold stays where it is til we're ready to go. Like I said it'll be a hell of a lot safer there than here.,MURPHY,ghost ship,horror,anger
15846,m71,9952,Pretty low all around.,GREER,ghost ship,horror,sadness
15847,m71,9952,We'll have to take it easy then. I don't think we'll find much aboard the ship but it's probably worth looking around.,MURPHY,ghost ship,horror,anger
15848,m71,9953,Ho-ly shit.,GREER,ghost ship,horror,joy
15849,m71,9953,Couldn't have happened much more than a month ago.,MURPHY,ghost ship,horror,anger
15850,m71,9954,Greek citizen. Merchant navy.  Obviously we aren't the first to come across this ship. They probably stumbled across it just like we did.,MURPHY,ghost ship,horror,sadness
15851,m71,9954,And look what happened.,GREER,ghost ship,horror,sadness
15852,m71,9955,Maybe Epps's mystery man had something to do with it.,GREER,ghost ship,horror,sadness
15853,m71,9955,Maybe.,MURPHY,ghost ship,horror,optimism
15854,m71,9956,Never been more thirsty in my life.,GREER,ghost ship,horror,sadness
15855,m71,9956,Drink up then.,MURPHY,ghost ship,horror,optimism
15856,m71,9957,How're you feeling?,MURPHY,ghost ship,horror,optimism
15857,m71,9957,Lost my sea legs.,GREER,ghost ship,horror,sadness
15858,m71,9958,What happened?,GREER,ghost ship,horror,sadness
15859,m71,9958,You don't remember?,MURPHY,ghost ship,horror,sadness
15860,m71,9958,Last thing I remember I was aboard the Chimera. Down somewhere in there scavenging around.,GREER,ghost ship,horror,sadness
15861,m71,9958,You've been out for about a day.,MURPHY,ghost ship,horror,sadness
15862,m71,9958,Say what?,GREER,ghost ship,horror,optimism
15863,m71,9958,Dodge found you out cold in one of the cabins.,MURPHY,ghost ship,horror,sadness
15864,m71,9959,Oh man.,GREER,ghost ship,horror,optimism
15865,m71,9959,We heard you scream. Any idea what you might've seen?,MURPHY,ghost ship,horror,joy
15866,m71,9959,I wish I could tell you. I'd be real interested to know myself.,GREER,ghost ship,horror,sadness
15867,m71,9960,We're not gonna be able to pump it!,GREER,ghost ship,horror,joy
15868,m71,9960,Alright. Everybody grab your gear! This' is where we get off!,MURPHY,ghost ship,horror,anger
15869,m71,9961,We ain't exactly in what you'd call your high traffic neighborhood either.,GREER,ghost ship,horror,sadness
15870,m71,9961,The coast guard has our last position. They'll send somebody out soon enough. A ship this size you can't exactly miss.,MURPHY,ghost ship,horror,joy
15871,m71,9962,Gettin' a little hot under the collar I'd say.,GREER,ghost ship,horror,optimism
15872,m71,9962,Shut up.,MURPHY,ghost ship,horror,anger
15873,m71,9962,Must be a little too the truth eh Dodge?,GREER,ghost ship,horror,anger
15874,m71,9963,It's a Noaa buoy.,MURPHY,ghost ship,horror,sadness
15875,m71,9963,A what?,GREER,ghost ship,horror,optimism
15876,m71,9963,Government weather. It's got a transmitter aboard.,MURPHY,ghost ship,horror,optimism
15877,m71,9964,We're still drifting.,GREER,ghost ship,horror,sadness
15878,m71,9964,The mooring hasn't come taught.,MURPHY,ghost ship,horror,anger
15879,m71,9965,He took the shotgun and a light.,MURPHY,ghost ship,horror,optimism
15880,m71,9965,Must've heard something below deck and went down to check it out.,GREER,ghost ship,horror,anger
15881,m71,9966,Can't find the shotgun.,GREER,ghost ship,horror,sadness
15882,m71,9966,So whoever did this now has our shotgun.,MURPHY,ghost ship,horror,joy
15883,m71,9966,Doesn't look like it much matters.,GREER,ghost ship,horror,sadness
15884,m71,9967,What about the gold?,GREER,ghost ship,horror,sadness
15885,m71,9967,Leave it.,MURPHY,ghost ship,horror,anger
15886,m71,9967,Now hold up just a minute. Let's be reasonable here.,GREER,ghost ship,horror,anger
15887,m71,9967,You think whoever did this is reasonable?,MURPHY,ghost ship,horror,joy
15888,m71,9967,All I'm saying is that gold's worth a lot more to us now than it ever was.,GREER,ghost ship,horror,anger
15889,m71,9968,Nobody's going anywhere with that gold now. Anybody tries to board we'll know about it.  You can do what you want Greer. But neither of us is gonna risk saving your ass down here if it comes to that.,MURPHY,ghost ship,horror,joy
15890,m71,9968,Fine with me.,GREER,ghost ship,horror,anger
15891,m71,9969,What seems to be the trouble ladies?,MURPHY,ghost ship,horror,joy
15892,m71,9969,Whyn't you mind your own business chief.,RIVETER,ghost ship,horror,joy
15893,m71,9970,As I said what seems to be the trouble?,MURPHY,ghost ship,horror,sadness
15894,m71,9970,Didn't you hear me grandpa? Or you got your hearing aid turned down?,RIVETER,ghost ship,horror,sadness
15895,m71,9970,I heard you. But I'm choosing to ignore you. Epps let's go.,MURPHY,ghost ship,horror,joy
15896,m71,9971,These ladies was having themselves a discussion and you're interrupting it.,RIVETER,ghost ship,horror,joy
15897,m71,9971,You got about two seconds to get your paws off me Tarzan.,MURPHY,ghost ship,horror,joy
15898,m71,9971,Or what?,RIVETER,ghost ship,horror,optimism
15899,m71,9972,I thought you say Tuesday.,VASILI,ghost ship,horror,sadness
15900,m71,9972,Better late than never.,MURPHY,ghost ship,horror,anger
15901,m71,9972,What's this?,VASILI,ghost ship,horror,optimism
15902,m71,9972,You got a leak in the number nine compartment.,MURPHY,ghost ship,horror,sadness
15903,m71,9972,No no. You got leak.,VASILI,ghost ship,horror,joy
15904,m71,9972,You pump it out and re-seam the hull she'll be good as new.,MURPHY,ghost ship,horror,anger
15905,m71,9972,That cost me twenty grand at least.,VASILI,ghost ship,horror,sadness
15906,m71,9972,Fifteen at the most.,MURPHY,ghost ship,horror,optimism
15907,m71,9972,Twenty. You knock off twenty and then we see. After my guy looks at it.,VASILI,ghost ship,horror,joy
15908,m71,9973,You're kidding right?,MURPHY,ghost ship,horror,joy
15909,m71,9973,You want fair pay make hamburger for Mickey D. Otherwise please to sign.,VASILI,ghost ship,horror,joy
15910,m73,10188,You were contracted to work-,PATTERSON,the ghost and the darkness,adventure,sadness
15911,m73,10188,-malaria epidemic; very sudden.,ABDULLAH,the ghost and the darkness,adventure,sadness
15912,m73,10188,Let me see the sick.,PATTERSON,the ghost and the darkness,adventure,sadness
15913,m73,10188,Oh you're a doctor now too?,ABDULLAH,the ghost and the darkness,adventure,optimism
15914,m73,10188,There is no reason for fear.,PATTERSON,the ghost and the darkness,adventure,anger
15915,m73,10188,On that I choose to remain dubious.  Two are dead now in two nights. ,ABDULLAH,the ghost and the darkness,adventure,sadness
15916,m73,10189,-oh sing a different song Abdullah-  -there's nothing wrong with your men so stop telling me there is-,PATTERSON,the ghost and the darkness,adventure,joy
15917,m73,10189,-you do not call me a liar- you know nothing of their health- consider yourself fortunate I persuaded so many to stay- consider yourself fortunate I have decided to stay-,ABDULLAH,the ghost and the darkness,adventure,anger
15918,m73,10189,You think you matter?  -Beaumont is on that train- he matters-,PATTERSON,the ghost and the darkness,adventure,anger
